"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"TRINITY_DN299298_c0_g1"	-0.684576361595288	8.30641743841966	0.119436719582284	0.731757830845393	0.999718017098421
"TRINITY_DN210388_c0_g1"	1.15112224413597	6.60240653155394	0.208797365147916	0.732264896328429	0.999718017098421
"TRINITY_DN317699_c0_g1"	-0.812502901221995	6.68480190398241	0.117864007848889	0.733459168746172	0.999718017098421
"TRINITY_DN314258_c3_g2"	0.691813798072318	9.18106459143709	0.116473433476323	0.734974103163839	0.999718017098421
"TRINITY_DN274666_c0_g1"	0.773895493725462	8.08230449997708	0.115403163850273	0.736146996226681	0.999718017098421
"TRINITY_DN317256_c1_g1"	-0.786657125253871	8.38090996357188	0.113775200883698	0.737942778144881	0.999718017098421
"TRINITY_DN105058_c0_g1"	-0.724224376999362	6.59769449092552	0.113608131146944	0.7381278802394	0.999718017098421
"TRINITY_DN274894_c0_g1"	-0.888827046722844	7.45291759879834	0.113584754345826	0.738153792288345	0.999718017098421
"TRINITY_DN610882_c0_g1"	-0.616457823691334	6.39905991383483	0.113508306623354	0.738238551670058	0.999718017098421
"TRINITY_DN259153_c0_g1"	-0.866370929169121	6.91276963609276	0.112695618427567	0.739141574688583	0.999718017098421
"TRINITY_DN292376_c0_g1"	-0.746897950679558	8.80842340395491	0.11135530530259	0.740638840716476	0.999718017098421
"TRINITY_DN173541_c0_g1"	0.906106983079082	6.73714831111396	0.110527409972048	0.741568705872662	0.999718017098421
"TRINITY_DN311771_c0_g1"	-0.690067546861844	11.9601818944672	0.109799650437552	0.742389309353203	0.999718017098421
"TRINITY_DN294146_c2_g3"	0.683567889678344	7.93005501250867	0.108144126047183	0.74426737565093	0.999718017098421
"TRINITY_DN296215_c0_g1"	-0.825298585615858	9.00547232152784	0.106855606790202	0.745740183806744	0.999718017098421
"TRINITY_DN316220_c0_g1"	0.759167466617943	10.2282994367588	0.105081693402656	0.747784019918432	0.999718017098421
"TRINITY_DN238281_c0_g1"	0.843300254785223	7.41411571457658	0.104619650821921	0.748319500860996	0.999718017098421
"TRINITY_DN294140_c1_g3"	0.619548681761857	6.65728306829349	0.101247740486461	0.752267593549523	0.999718017098421
"TRINITY_DN311471_c1_g1"	-0.803414944623921	9.67703873898635	0.101239179437308	0.75227770921765	0.999718017098421
"TRINITY_DN2960_c0_g1"	0.855933454313965	6.4200286088133	0.159483616219781	0.753310537256992	0.999718017098421
"TRINITY_DN299787_c0_g1"	-2.42342559341402	8.69215366942911	0.0988170436397338	0.755340706386836	0.999718017098421
"TRINITY_DN311030_c0_g2"	0.760717279212005	9.36523278165208	0.0980579735399012	0.756069789404686	0.999718017098421
"TRINITY_DN311715_c0_g1"	0.666612827780015	10.7251070484549	0.0979055135692564	0.756253215523199	0.999718017098421
"TRINITY_DN293336_c0_g1"	0.620652430902721	9.23318118870285	0.0952178655889504	0.759512899900651	0.999718017098421
"TRINITY_DN312043_c7_g3"	-0.72192411233803	8.11299812599364	0.0934013921199468	0.761744686475442	0.999718017098421
"TRINITY_DN316644_c2_g3"	-0.727461195701379	7.4159724762399	0.0928708278905645	0.762401039024368	0.999718017098421
"TRINITY_DN312710_c0_g2"	-0.742081597001909	9.26868759571898	0.0925715650868316	0.762772158408995	0.999718017098421
"TRINITY_DN251934_c0_g1"	0.79060844378575	7.08822893655754	0.0909629561069688	0.76477835702461	0.999718017098421
"TRINITY_DN45645_c0_g1"	0.699526298525469	6.54418843953287	0.0906237951235227	0.765203817233449	0.999718017098421
"TRINITY_DN314845_c0_g1"	-0.68854996986163	8.18311947221414	0.0897369342006311	0.766320468342856	0.999718017098421
"TRINITY_DN312086_c0_g1"	-0.834557452912794	6.62800993555514	0.0882694314142991	0.768181522714325	0.999718017098421
"TRINITY_DN274577_c0_g1"	-0.771784313034973	7.00938585224695	0.0881731094307575	0.768304264388636	0.999718017098421
"TRINITY_DN293698_c3_g5"	-0.547538618608364	8.91928838438809	0.088159776352186	0.768321260292383	0.999718017098421
"TRINITY_DN317257_c4_g1"	-0.707115539193366	9.52029573450239	0.0868165583219027	0.770040719713874	0.999718017098421
"TRINITY_DN626629_c0_g1"	0.85726435060641	6.56180349205019	0.0867187017281204	0.770166550972772	0.999718017098421
"TRINITY_DN277918_c0_g1"	-0.322020941855238	8.51013726722405	0.0858355702119339	0.771305660987047	0.999718017098421
"TRINITY_DN316647_c2_g4"	0.806458739243966	6.93957761191745	0.0848857473045614	0.772537932712332	0.999718017098421
"TRINITY_DN296778_c0_g1"	0.578068785599781	9.36690114135597	0.0845391409517884	0.772989475176297	0.999718017098421
"TRINITY_DN316287_c1_g2"	-0.582024437083614	14.3357051911304	0.0840348761600862	0.773648207734661	0.999718017098421
"TRINITY_DN312091_c0_g1"	-0.460575345103372	11.2566462948127	0.0836131580047161	0.774200758178841	0.999718017098421
"TRINITY_DN311923_c2_g3"	0.592256547196271	9.37388404155048	0.0830503758854421	0.774940497827991	0.999718017098421
"TRINITY_DN312040_c1_g1"	-0.65170975091114	10.1877636849615	0.0807833306376627	0.777948258341826	0.999718017098421
"TRINITY_DN311923_c3_g5"	-0.508483120606493	9.90762354759564	0.0788744349897788	0.78051649227751	0.999718017098421
"TRINITY_DN298474_c6_g1"	-0.68538843497638	7.82594432728602	0.0782630531349919	0.781346139933425	0.999718017098421
"TRINITY_DN228067_c0_g1"	0.793123220546776	7.60174639335641	0.0780585021408522	0.781624497739302	0.999718017098421
"TRINITY_DN231265_c0_g1"	-2.38238022802047	7.24301942545793	0.0762851349474149	0.784212710939385	0.999718017098421
"TRINITY_DN316908_c2_g4"	0.638442271329454	10.8977172314703	0.0752218857552392	0.785525957424521	0.999718017098421
"TRINITY_DN22019_c0_g1"	-1.09581942309339	6.38815718739314	0.213555945377734	0.786760293727017	0.999718017098421
"TRINITY_DN6762_c0_g1"	-1.14037346554962	6.37839440028437	0.240957206448749	0.786760299810038	0.999718017098421
"TRINITY_DN294779_c1_g5"	-0.667282794041707	6.89418618986464	0.0722050960347129	0.789763199861767	0.999718017098421
"TRINITY_DN296755_c2_g3"	-0.632241989741482	7.85797896646837	0.071735358562362	0.790431476027071	0.999718017098421
"TRINITY_DN316648_c0_g1"	0.575383412529574	10.4696276276458	0.0715513601519876	0.790693883189532	0.999718017098421
"TRINITY_DN294740_c0_g1"	0.51432527251616	8.8972785885948	0.0704099875139692	0.792329789265594	0.999718017098421
"TRINITY_DN226641_c0_g1"	0.562709389797943	7.03887976311147	0.0671921881737627	0.797019821582176	0.999718017098421
"TRINITY_DN292327_c0_g1"	0.635193099435346	7.78099172750648	0.0671545665381729	0.797075358978138	0.999718017098421
"TRINITY_DN238638_c0_g1"	-0.591121779700456	6.76274582196263	0.0659957009905619	0.798794300879387	0.999718017098421
"TRINITY_DN314849_c0_g5"	-0.594313410806617	7.02054496200962	0.0604401873008874	0.807267400901382	0.999718017098421
"TRINITY_DN314638_c0_g2"	0.452980019836568	9.8817964060299	0.0599148945753813	0.808089628805392	0.999718017098421
"TRINITY_DN316641_c0_g1"	-0.56999550527651	9.23217551400502	0.05893606136196	0.809632042727963	0.999718017098421
"TRINITY_DN312006_c1_g3"	-0.581502685648614	6.79063582674177	0.0586426931562081	0.810096965290317	0.999718017098421
"TRINITY_DN314174_c0_g1"	0.522923569177678	7.09084318770049	0.0579671659990428	0.811172233505902	0.999718017098421
"TRINITY_DN104381_c0_g1"	0.647684701525487	6.73551795533801	0.0577002681590109	0.811598896200629	0.999718017098421
"TRINITY_DN222989_c0_g1"	-0.585583287864114	7.28874461291279	0.0575497923661742	0.811839907596186	0.999718017098421
"TRINITY_DN311923_c3_g3"	-0.737472225158709	7.10868312564085	0.0573884799019085	0.812098646603513	0.999718017098421
"TRINITY_DN292955_c3_g3"	-0.560458250014452	8.73818699729351	0.0566020275148945	0.813365635210728	0.999718017098421
"TRINITY_DN256666_c0_g1"	-0.540289035150464	7.06205614675957	0.0556515209247879	0.814909413179058	0.999718017098421
"TRINITY_DN276266_c0_g1"	-0.527529591600793	8.01958940292111	0.0545797159435343	0.81666701328429	0.999718017098421
"TRINITY_DN6221_c0_g1"	-0.433672816897869	6.47194385004351	0.0544613806629557	0.816862178891646	0.999718017098421
"TRINITY_DN294772_c1_g2"	-0.554442775404223	8.0684250893216	0.0519060377301014	0.821132492453246	0.999718017098421
"TRINITY_DN271254_c0_g1"	0.528524834654272	8.73219865867126	0.0507694259130062	0.823067488168076	0.999718017098421
"TRINITY_DN102468_c0_g1"	-0.48193258524926	6.67005665560254	0.049608570917465	0.825067427648391	0.999718017098421
"TRINITY_DN276297_c0_g1"	-0.741546913757439	7.02219958773969	0.0489080745063575	0.826286170994718	0.999718017098421
"TRINITY_DN316935_c1_g2"	-0.359379200923378	10.1638588772153	0.0483387904735776	0.827283395900962	0.999718017098421
"TRINITY_DN295008_c6_g2"	-3.39220603677489	9.9580114175483	0.0478640647961795	0.82824354105944	0.999718017098421
"TRINITY_DN316268_c0_g4"	0.516838247470758	9.34871689537418	0.0477624397150467	0.828299298899351	0.999718017098421
"TRINITY_DN314104_c3_g1"	-0.472288503397571	10.5011422571058	0.0473983729228637	0.828944337317366	0.999718017098421
"TRINITY_DN311470_c0_g1"	0.423907333548033	8.62405112243223	0.0473827384096849	0.828972095983903	0.999718017098421
"TRINITY_DN274006_c0_g1"	0.424328580422735	8.2088357053937	0.0472115433939815	0.829276362974488	0.999718017098421
"TRINITY_DN312728_c0_g3"	-0.512202821488019	8.24174181881022	0.0470040921473741	0.829645844784948	0.999718017098421
"TRINITY_DN252879_c0_g1"	0.477591863308377	7.93731023466136	0.0458319314943703	0.831749768516944	0.999718017098421
"TRINITY_DN316214_c4_g1"	-0.422929156593462	8.95117827633745	0.0430434799624605	0.836870848630537	0.999718017098421
"TRINITY_DN316933_c1_g1"	-0.495733804346175	9.31747265967616	0.0427409968267533	0.837436666433413	0.999718017098421
"TRINITY_DN276410_c0_g1"	0.413374603234946	8.28091985151669	0.042316377866624	0.838234486644172	0.999718017098421
"TRINITY_DN312711_c1_g1"	-0.514915675744377	9.45134299336904	0.0412981256718145	0.840164872418759	0.999718017098421
"TRINITY_DN292976_c0_g1"	-3.6391455563476	9.36652566334083	0.0403537974990231	0.842090733482757	0.999718017098421
"TRINITY_DN293683_c0_g1"	0.45348593888677	8.72125861647804	0.0398063702681655	0.843038268210199	0.999718017098421
"TRINITY_DN25957_c0_g1"	-0.352236001730749	6.46295544859625	0.0391926212479312	0.844236717902527	0.999718017098421
"TRINITY_DN292668_c0_g2"	0.38166553788874	9.01522293470721	0.0379560239057347	0.846681394461145	0.999718017098421
"TRINITY_DN310731_c3_g2"	-0.481366100412404	8.56510978707044	0.0377751310577571	0.847042459604843	0.999718017098421
"TRINITY_DN251098_c0_g1"	-3.46178776793768	10.3848276390209	0.0366791512828157	0.849357373357827	0.999718017098421
"TRINITY_DN316643_c0_g1"	0.463142636226441	8.93202515124407	0.0356298302196121	0.851394910264204	0.999718017098421
"TRINITY_DN317248_c3_g1"	0.470969395324995	8.96326420156049	0.0352818368979321	0.852113618296321	0.999718017098421
"TRINITY_DN316214_c4_g4"	-0.388902562684984	9.80413238622342	0.0346797846187044	0.853365760162206	0.999718017098421
"TRINITY_DN310087_c0_g4"	0.386458473805865	9.18655787828487	0.0343279331562513	0.854102753567523	0.999718017098421
"TRINITY_DN251092_c0_g1"	0.405496842598038	6.55288401912777	0.0328261017440368	0.857293347057818	0.999718017098421
"TRINITY_DN314256_c2_g1"	-3.61248080640691	7.70044505386852	0.0340738624686618	0.857757509404666	0.999718017098421
"TRINITY_DN649563_c0_g1"	0.36851494616923	6.61053778802757	0.032589332989904	0.857803191440618	0.999718017098421
"TRINITY_DN310740_c2_g2"	0.405786966010793	9.08507631844021	0.0320144763979502	0.859049076826158	0.999718017098421
"TRINITY_DN311499_c1_g1"	-0.32305437882475	11.4302636537879	0.0317654054685857	0.859592473850844	0.999718017098421
"TRINITY_DN311737_c0_g1"	0.418371599631529	9.61918303682834	0.0313514367849037	0.860500517002443	0.999718017098421
"TRINITY_DN233670_c0_g1"	0.494442675233966	6.85132893494651	0.0308470098584109	0.861615386187951	0.999718017098421
"TRINITY_DN299720_c0_g1"	-0.438624522894567	7.47900199843867	0.0306036857972074	0.862156536327352	0.999718017098421
"TRINITY_DN316935_c0_g1"	-0.297439867588964	9.87063534804514	0.0305838922213032	0.862200654474056	0.999718017098421
"TRINITY_DN310769_c0_g1"	-0.412830534995564	8.39834807020897	0.0303808020320543	0.862654178049379	0.999718017098421
"TRINITY_DN271555_c0_g1"	-0.382292839986214	7.24666825656739	0.0289832933049474	0.865818287650328	0.999718017098421
"TRINITY_DN226765_c0_g1"	0.24696640621369	6.45706292418967	0.028958479523751	0.865875170856516	0.999718017098421
"TRINITY_DN226047_c0_g1"	0.421214252208602	7.31361337638352	0.0287171563062304	0.866429695169489	0.999718017098421
"TRINITY_DN294146_c2_g1"	-0.281846166267232	10.3751911259982	0.0281878930781486	0.867654322234668	0.999718017098421
"TRINITY_DN276419_c0_g1"	0.298803841276361	9.87158302211541	0.0272932296144183	0.869751634984408	0.999718017098421
"TRINITY_DN314849_c0_g7"	-0.303699843374115	7.04097544108919	0.0271595302741626	0.870068078493754	0.999718017098421
"TRINITY_DN2151_c0_g1"	0.34700437390716	6.6091872264341	0.0260209119488141	0.872796089685143	0.999718017098421
"TRINITY_DN314888_c1_g3"	-0.379786620733228	7.37718944796784	0.025830510176939	0.873258213539411	0.999718017098421
"TRINITY_DN314219_c0_g1"	-0.339673516724541	8.63320479315547	0.0238676827801687	0.878127949572745	0.999718017098421
"TRINITY_DN317266_c4_g5"	-0.380522492155231	7.45129701543284	0.0236723765917784	0.878623554337062	0.999718017098421
"TRINITY_DN298140_c0_g2"	-0.354855697084537	6.80286881636761	0.022290528621421	0.882191604123106	0.999718017098421
"TRINITY_DN324253_c0_g1"	-0.43166425149513	6.48907089301989	0.0221805127844041	0.882480477817111	0.999718017098421
"TRINITY_DN296716_c1_g1"	0.70247021204808	7.88285991184918	0.0220931221861629	0.882710465978516	0.999718017098421
"TRINITY_DN292367_c0_g1"	-0.293497779474704	9.2443689089823	0.0219507399279361	0.883086175808675	0.999718017098421
"TRINITY_DN10209_c0_g1"	-0.365535817336357	7.41770793976439	0.0214456665882038	0.88442908339932	0.999718017098421
"TRINITY_DN106799_c0_g1"	-4.39281615007302	9.53467632291391	0.0210914365362597	0.885461787295521	0.999718017098421
"TRINITY_DN594341_c0_g1"	-0.314417224738558	6.72555301351708	0.020933326534179	0.885807929396567	0.999718017098421
"TRINITY_DN292352_c0_g1"	0.295377737844848	8.38043500596142	0.0203866844154625	0.887298235543031	0.999718017098421
"TRINITY_DN231211_c0_g2"	-0.348762738742708	6.89176120589084	0.0188509567100164	0.891597781934042	0.999718017098421
"TRINITY_DN231268_c0_g2"	0.180251248495817	6.63841494827339	0.0182259773855875	0.893398501971489	0.999718017098421
"TRINITY_DN173216_c0_g1"	-0.295436312293976	6.40052163859997	0.0179215971353777	0.894286887361869	0.999718017098421
"TRINITY_DN298815_c0_g1"	-0.264626164648511	8.53276194806375	0.0177480450455881	0.894796870445011	0.999718017098421
"TRINITY_DN278926_c0_g1"	-0.130599750174896	8.83412063255269	0.0162368343797622	0.899349402238215	0.999718017098421
"TRINITY_DN314174_c1_g2"	-0.341892674181506	6.9977837576485	0.0161239009544254	0.899698106722115	0.999718017098421
"TRINITY_DN314175_c0_g1"	-0.317048148204952	9.70577232571207	0.0160828929311973	0.899825034279826	0.999718017098421
"TRINITY_DN314215_c0_g1"	0.337239082678805	6.93798564173584	0.0150190890466229	0.90317712606793	0.999718017098421
"TRINITY_DN293347_c0_g2"	-0.224342991395697	6.3068252589118	0.0149427502724174	0.903422242704149	0.999718017098421
"TRINITY_DN227535_c0_g1"	0.284864473060361	6.79770228047466	0.0149318930701011	0.903457155754734	0.999718017098421
"TRINITY_DN375763_c0_g1"	0.351191794152599	6.55290313063992	0.0224797698875601	0.904939051481763	0.999718017098421
"TRINITY_DN312712_c0_g1"	-4.97761746129059	9.32489992674819	0.0140854844360727	0.906285866940265	0.999718017098421
"TRINITY_DN211165_c0_g1"	-4.94775295020442	9.7885013138315	0.0134352553653517	0.90846427502815	0.999718017098421
"TRINITY_DN298837_c0_g1"	0.205200212501046	7.69255917431891	0.0127526231237097	0.910746673614957	0.999718017098421
"TRINITY_DN298479_c0_g1"	-0.297076898021841	7.55059364012739	0.0126071623254023	0.911254950657562	0.999718017098421
"TRINITY_DN34934_c0_g1"	0.278338884820001	6.49252647932126	0.0125813961442233	0.911345293363844	0.999718017098421
"TRINITY_DN257930_c0_g1"	0.228101588107612	8.27496440913528	0.0125401305298127	0.911490176412515	0.999718017098421
"TRINITY_DN619773_c0_g1"	0.49027057045559	6.33872949071063	0.0503354508272347	0.913175306301781	0.999718017098421
"TRINITY_DN104339_c0_g1"	0.482703027406252	6.34547183071062	0.0510503039889557	0.913175306377781	0.999718017098421
"TRINITY_DN106984_c0_g1"	0.520246069875636	6.34739837366614	0.0547236748836842	0.913175307886572	0.999718017098421
"TRINITY_DN3160_c0_g1"	0.802370077372123	6.36279659461002	0.127520149482351	0.913175311307343	0.999718017098421
"TRINITY_DN316216_c0_g2"	0.259762285632663	9.40361222514725	0.0116286797070946	0.914754115477229	0.999718017098421
"TRINITY_DN316214_c4_g5"	0.162972504994889	11.8258629542448	0.0110491594584838	0.916897147234806	0.999718017098421
"TRINITY_DN173562_c0_g1"	0.223720291079795	6.66723465706783	0.0110396660642127	0.916932720694224	0.999718017098421
"TRINITY_DN316923_c1_g1"	-0.2295533493369	10.0299841673036	0.0109584996208031	0.917237499693764	0.999718017098421
"TRINITY_DN295217_c0_g1"	-0.163329697557638	8.01826132271892	0.0106768103012187	0.918304193166387	0.999718017098421
"TRINITY_DN316644_c1_g1"	-0.13943371249058	11.8629608715985	0.0103259262348385	0.919653010616263	0.999718017098421
"TRINITY_DN238630_c0_g1"	0.232167204092193	6.80117312629043	0.00949488301492001	0.922943066731141	0.999718017098421
"TRINITY_DN294140_c3_g1"	0.203240073278723	8.15220533850988	0.0094417053729993	0.923158454803247	0.999718017098421
"TRINITY_DN316907_c0_g2"	-0.232840014712897	9.95724349650875	0.00938140746607865	0.923403424725089	0.999718017098421
"TRINITY_DN35981_c0_g2"	0.391548541200329	6.28094159892845	0.0340866951089098	0.924765760847999	0.999718017098421
"TRINITY_DN352273_c0_g1"	0.471906603912045	6.28692404839045	0.047241115019484	0.924765763367953	0.999718017098421
"TRINITY_DN493748_c0_g1"	0.647277302669194	6.33671318690813	0.0729664365107374	0.924765767881669	0.999718017098421
"TRINITY_DN310028_c0_g1"	0.199969559253159	8.31766101504196	0.00881135118298077	0.925759820406594	0.999718017098421
"TRINITY_DN316908_c2_g2"	-0.217203319248159	9.74797084075461	0.00870685376588181	0.926200034719541	0.999718017098421
"TRINITY_DN316977_c6_g1"	-0.185318380191776	10.1327132630361	0.00824150802475858	0.92819354360561	0.999718017098421
"TRINITY_DN314216_c6_g3"	-0.114395139305911	6.80171447904951	0.00816802507563716	0.928513480904771	0.999718017098421
"TRINITY_DN314648_c0_g1"	0.221785624076498	9.55700263114448	0.00813085842942333	0.928675853377581	0.999718017098421
"TRINITY_DN316216_c1_g3"	-0.192556788970545	11.1057891430577	0.00794101905664677	0.929511117130096	0.999718017098421
"TRINITY_DN296797_c0_g1"	0.200006884272202	8.69191017813434	0.0078923847927013	0.929726715460624	0.999718017098421
"TRINITY_DN102667_c0_g1"	-5.41451716878683	11.4121125236309	0.00769961419700902	0.930636680991895	0.999718017098421
"TRINITY_DN296213_c3_g1"	0.211437318502005	7.21367747523135	0.0075678862782762	0.93118270940308	0.999718017098421
"TRINITY_DN173788_c0_g1"	0.146516839936389	6.81344790364489	0.00640381297561494	0.936683600068624	0.999718017098421
"TRINITY_DN296217_c5_g1"	0.140492736370848	7.11910401288543	0.00629385404810064	0.937228369347644	0.999718017098421
"TRINITY_DN294103_c6_g4"	0.170248044213279	6.3691372698139	0.00609411020521135	0.938230356599228	0.999718017098421
"TRINITY_DN312767_c0_g1"	-0.161646810357568	11.5585120631942	0.00605835772051472	0.938411438631819	0.999718017098421
"TRINITY_DN294186_c0_g1"	-5.98141784784902	9.58130700189457	0.00595171323579924	0.938997616505959	0.999718017098421
"TRINITY_DN310087_c0_g1"	-0.103797807986908	10.741606790006	0.00494349444028247	0.944355453446709	0.999718017098421
"TRINITY_DN278317_c0_g1"	-6.27439259470092	10.5454310295165	0.00455542080656092	0.9466180704977	0.999718017098421
"TRINITY_DN316288_c0_g2"	0.13237909726915	9.7771307199903	0.00445862413399489	0.94715035098789	0.999718017098421
"TRINITY_DN314270_c2_g2"	-0.138859538038778	10.2141935398236	0.00415696019196903	0.94896688640122	0.999718017098421
"TRINITY_DN594285_c0_g1"	0.430464804803281	6.47618644298946	0.0330185210904982	0.950992102750433	0.999718017098421
"TRINITY_DN298233_c0_g1"	0.211059055367011	6.44832282585513	0.00800596716793273	0.95099211064324	0.999718017098421
"TRINITY_DN294675_c1_g5"	-0.178127562322641	6.80878268054588	0.00371349792987026	0.951762061299212	0.999718017098421
"TRINITY_DN316217_c1_g1"	-0.150452533758402	9.23475334327539	0.00323261727931274	0.954989887696535	0.999718017098421
"TRINITY_DN278316_c0_g1"	0.0999338802182147	8.64485480172261	0.00321917824508963	0.955083442439269	0.999718017098421
"TRINITY_DN312086_c3_g1"	-0.129984350090163	7.85345802823034	0.00248648163510514	0.960519636988433	0.999718017098421
"TRINITY_DN312706_c3_g1"	-0.121921091704211	8.49094445051773	0.00227908617290941	0.962200650468264	0.999718017098421
"TRINITY_DN276026_c0_g1"	0.441513553769691	7.88880693048696	0.00211117248662178	0.963618691398474	0.999718017098421
"TRINITY_DN312086_c5_g2"	0.0126314598352667	6.64209292828973	0.00181872365848403	0.966230736058464	0.999718017098421
"TRINITY_DN274803_c0_g1"	0.0900357868305704	7.62749758293618	0.00171954571765483	0.967163830714725	0.999718017098421
"TRINITY_DN271512_c0_g1"	0.110416539577577	7.23849439568206	0.00166999177004154	0.967640151592769	0.999718017098421
"TRINITY_DN211130_c0_g1"	0.00705961298402385	6.39149357112308	0.00163959460211833	0.967935843708549	0.999718017098421
"TRINITY_DN104226_c0_g1"	-0.127779753371113	6.31462860298935	0.00163915739286969	0.967940116654504	0.999718017098421
"TRINITY_DN276919_c0_g1"	-0.0559545780729913	8.79801819698098	0.00147665248288926	0.969569936261353	0.999718017098421
"TRINITY_DN294146_c0_g1"	-0.0701866044791176	8.70643083324264	0.00143641731988471	0.969987164686835	0.999718017098421
"TRINITY_DN643054_c0_g1"	-0.0629733539192376	6.71438959153744	0.00125548767379417	0.971940081160306	0.999718017098421
"TRINITY_DN316920_c3_g2"	0.0865694222291278	7.51659700453006	0.00105344142985792	0.974296016748113	0.999718017098421
"TRINITY_DN175466_c0_g1"	0.108358812015237	6.74812546451439	0.000909626411666168	0.976114327406472	0.999718017098421
"TRINITY_DN526798_c0_g1"	-0.0406246239880453	6.61796508007147	0.000815379631575346	0.977385192613856	0.999718017098421
"TRINITY_DN22610_c0_g1"	0.100831654833936	6.43643388284982	0.000728577926134075	0.978622474462057	0.999718017098421
"TRINITY_DN31079_c0_g1"	0.0850883065140338	6.44663923446492	0.000580555973083981	0.980916742796725	0.999718017098421
"TRINITY_DN296269_c1_g1"	-0.08899555820181	6.90487021860672	0.000526753535642662	0.981822330952514	0.999718017098421
"TRINITY_DN317248_c3_g2"	-0.0523120435446002	9.96692703422383	0.000494052995558567	0.982395501139474	0.999718017098421
"TRINITY_DN371701_c0_g1"	0.21148831152636	6.64810915123757	0.000463326972477774	0.982951625431878	0.999718017098421
"TRINITY_DN271272_c0_g1"	0.0551392416594739	7.20327739346366	0.000357042978159924	0.985033944474365	0.999718017098421
"TRINITY_DN278907_c0_g2"	0.0351723024259154	8.13364188962826	0.000314285177059971	0.985958540934475	0.999718017098421
"TRINITY_DN311776_c0_g1"	-0.0545144832110021	9.0160148514594	0.000312110702678248	0.986007195008661	0.999718017098421
"TRINITY_DN35997_c0_g1"	-0.0469704427529234	6.90644215288911	0.000213533275226814	0.988425810869165	0.999718017098421
"TRINITY_DN314888_c0_g1"	0.0766671552457665	6.70755643846942	0.000136321617276966	0.99075204068263	0.999718017098421
"TRINITY_DN223612_c0_g1"	-0.0650748611054402	7.03716952436813	0.000121251432317563	0.991278160167147	0.999718017098421
"TRINITY_DN294146_c2_g4"	0.0148625313726163	8.55472459550956	0.000115801519656097	0.991476416822159	0.999718017098421
"TRINITY_DN276602_c0_g1"	0.0275790489867955	7.57368264569861	5.78788645169023e-05	0.993973996351365	0.999718017098421
"TRINITY_DN316954_c4_g2"	0.0173144620728463	7.20599055728941	4.68841680697933e-05	0.994576454160071	0.999718017098421
"TRINITY_DN5239_c0_g1"	0.0202906164244456	6.37875950293542	2.86483983716407e-05	0.995760430685469	0.999718017098421
"TRINITY_DN311739_c0_g2"	-0.0172043226052669	9.29627718337242	2.53985954391282e-05	0.996008127524218	0.999718017098421
"TRINITY_DN4840_c0_g1"	0.00789256554051463	7.03079276833033	3.59222030377714e-06	0.998498743451928	0.999718017098421
"TRINITY_DN312043_c5_g1"	-0.0156803860463425	6.76618221573148	1.50445170368998e-06	0.999028455463554	0.999718017098421
"TRINITY_DN3355_c0_g1"	-2.43008127485359	6.60474219712301	4.91823983158439e-07	0.999445365223089	0.999718017098421
"TRINITY_DN29676_c0_g1"	0.812242746032868	6.40701787456675	7.37393664854079e-07	0.999447220617495	0.999718017098421
"TRINITY_DN496207_c0_g1"	-1.54732904728596	6.34476951364028	6.97062809256e-07	0.999447619248988	0.999718017098421
"TRINITY_DN67090_c0_g1"	1.26871209438758	6.37400926731772	6.60411676145689e-07	0.999450359868415	0.999718017098421
"TRINITY_DN106004_c0_g1"	0.340326038155977	6.3535182414607	4.82584938130196e-07	0.999465204525649	0.999718017098421
"TRINITY_DN542348_c0_g1"	1.69824453802305	6.34189473235832	6.61072287627301e-07	0.999466585353386	0.999718017098421
"TRINITY_DN311472_c0_g4"	-2.07756215487434	8.22410733124627	5.0686721537377e-07	0.999474897608377	0.999718017098421
"TRINITY_DN256685_c0_g1"	-2.37226689578104	6.55575618751129	4.96946206187657e-07	0.999477059456856	0.999718017098421
"TRINITY_DN649549_c0_g1"	-0.510908478234658	6.42820022968528	6.46221116182096e-07	0.999482322941102	0.999718017098421
"TRINITY_DN311035_c5_g2"	6.40410581180149	8.63154461481583	4.15219578518338e-07	0.999490386219354	0.999718017098421
"TRINITY_DN299037_c3_g1"	2.13225921396371	6.51198206421921	4.37429061229923e-07	0.999493057124189	0.999718017098421
"TRINITY_DN314633_c5_g10"	2.01465926335814	6.63532455585747	5.08208947674917e-07	0.999493112431998	0.999718017098421
"TRINITY_DN254047_c2_g1"	4.1497086087385	6.85239483417952	4.0984492239238e-07	0.999493695215248	0.999718017098421
"TRINITY_DN663111_c0_g1"	0.319435308712269	6.34376229642282	3.93950471076488e-07	0.999503609952489	0.999718017098421
"TRINITY_DN277257_c0_g1"	-4.54605900214645	6.60799187561679	4.82151315498842e-07	0.999504718675328	0.999718017098421
"TRINITY_DN102014_c0_g1"	-1.17938807648054	6.3098440825863	4.0227434182348e-07	0.999505857543265	0.999718017098421
"TRINITY_DN27458_c0_g1"	0.00578921292995854	6.39073116929858	6.83527466367398e-07	0.999510587104027	0.999718017098421
"TRINITY_DN523716_c0_g1"	-0.113291479946198	6.31505760922973	3.77729173475375e-07	0.999515413348844	0.999718017098421
"TRINITY_DN10241_c0_g1"	2.88139239646493	6.55713950944718	5.32936361123677e-07	0.99951782969719	0.999718017098421
"TRINITY_DN1540_c0_g1"	1.85665773426889	6.55492625708261	4.13143265520844e-07	0.999517829776932	0.999718017098421
