geneID,kME
TRINITY_DN17632_c0_g1,0
TRINITY_DN292356_c1_g1,0
TRINITY_DN293355_c1_g3,0
TRINITY_DN294679_c0_g1,0
TRINITY_DN278316_c0_g2,0
TRINITY_DN233622_c0_g1,0
TRINITY_DN294741_c1_g1,0
TRINITY_DN271007_c0_g1,0
TRINITY_DN238282_c0_g1,0
TRINITY_DN271056_c0_g1,0
TRINITY_DN276013_c0_g1,0
TRINITY_DN310739_c1_g6,0
TRINITY_DN295076_c0_g2,0
TRINITY_DN298698_c0_g1,0
TRINITY_DN594658_c0_g1,0
TRINITY_DN278999_c4_g1,0
TRINITY_DN312096_c4_g1,0
TRINITY_DN314275_c4_g11,0
TRINITY_DN278890_c0_g1,0
TRINITY_DN311980_c3_g4,0
TRINITY_DN312042_c0_g1,0
TRINITY_DN276443_c0_g1,0
TRINITY_DN278815_c0_g1,0
TRINITY_DN294129_c0_g1,0
TRINITY_DN45501_c0_g1,0
TRINITY_DN278825_c0_g1,0
TRINITY_DN316647_c2_g1,0
TRINITY_DN298445_c0_g2,0
TRINITY_DN298449_c4_g1,0
TRINITY_DN226749_c0_g1,0
TRINITY_DN293347_c0_g1,0
TRINITY_DN173733_c0_g1,0
TRINITY_DN298617_c0_g1,0
TRINITY_DN254270_c0_g1,0
TRINITY_DN295088_c0_g1,0
TRINITY_DN299759_c0_g1,0
TRINITY_DN296374_c0_g1,0
TRINITY_DN215871_c0_g1,0
TRINITY_DN311983_c0_g1,0
TRINITY_DN292958_c0_g1,0
TRINITY_DN254086_c0_g1,0
TRINITY_DN294134_c0_g1,0
TRINITY_DN274825_c0_g1,0
TRINITY_DN293812_c1_g1,0
TRINITY_DN314255_c1_g1,0
TRINITY_DN29863_c0_g1,0
TRINITY_DN314210_c0_g2,0
TRINITY_DN310725_c0_g1,0
TRINITY_DN312765_c0_g4,0
TRINITY_DN312761_c0_g1,0
TRINITY_DN256932_c0_g1,0
TRINITY_DN298470_c0_g1,0
TRINITY_DN255206_c0_g1,0
TRINITY_DN292910_c0_g3,0
TRINITY_DN316238_c1_g3,0
TRINITY_DN276012_c0_g1,0
TRINITY_DN296372_c0_g2,0
TRINITY_DN277322_c0_g2,0
TRINITY_DN292998_c5_g3,0
TRINITY_DN104382_c0_g1,0
TRINITY_DN172938_c0_g1,0
TRINITY_DN316647_c2_g3,0
TRINITY_DN316212_c1_g2,0
TRINITY_DN316213_c1_g3,0
TRINITY_DN276867_c0_g2,0
TRINITY_DN292910_c0_g7,0
TRINITY_DN314620_c0_g1,0
TRINITY_DN353273_c0_g1,0
TRINITY_DN296752_c0_g1,0
TRINITY_DN278346_c0_g1,0
TRINITY_DN296771_c4_g1,0
TRINITY_DN278961_c0_g1,0
TRINITY_DN298616_c0_g1,0
TRINITY_DN276563_c0_g1,0
TRINITY_DN276068_c0_g1,0
TRINITY_DN276019_c0_g1,0
TRINITY_DN277059_c0_g1,0
TRINITY_DN314849_c0_g1,0
TRINITY_DN316937_c2_g5,0
TRINITY_DN295210_c0_g1,0
TRINITY_DN311463_c3_g1,0
TRINITY_DN298609_c0_g1,0
TRINITY_DN311036_c1_g1,0
TRINITY_DN314213_c0_g6,0
TRINITY_DN271646_c0_g1,0
TRINITY_DN292971_c0_g2,0
TRINITY_DN276555_c0_g2,0
TRINITY_DN314636_c0_g1,0
TRINITY_DN6268_c0_g1,0
TRINITY_DN226754_c0_g1,0
TRINITY_DN274802_c0_g1,0
TRINITY_DN314151_c2_g2,0
TRINITY_DN276573_c0_g1,0
TRINITY_DN295008_c4_g1,0
TRINITY_DN316974_c2_g3,0
TRINITY_DN296264_c0_g1,0
TRINITY_DN314178_c0_g2,0
TRINITY_DN296361_c0_g1,0
TRINITY_DN316288_c0_g2,0
TRINITY_DN277374_c0_g1,0
TRINITY_DN296272_c0_g2,0
TRINITY_DN277072_c0_g1,0
TRINITY_DN540270_c0_g1,0
TRINITY_DN310762_c3_g1,0
TRINITY_DN311732_c0_g1,0
TRINITY_DN314163_c0_g2,0
TRINITY_DN259159_c0_g1,0
TRINITY_DN294750_c0_g2,0
TRINITY_DN294146_c0_g1,0
TRINITY_DN298612_c2_g5,0
TRINITY_DN277008_c0_g1,0
TRINITY_DN277063_c0_g1,0
TRINITY_DN310721_c0_g1,0
TRINITY_DN298239_c0_g1,0
TRINITY_DN294767_c4_g1,0
TRINITY_DN299753_c0_g3,0
TRINITY_DN296268_c0_g1,0
TRINITY_DN276080_c0_g2,0
TRINITY_DN294677_c2_g1,0
TRINITY_DN293391_c0_g1,0
TRINITY_DN312765_c0_g1,0
TRINITY_DN293484_c0_g1,0
TRINITY_DN231548_c0_g1,0
TRINITY_DN255851_c0_g1,0
TRINITY_DN277296_c0_g1,0
TRINITY_DN277324_c0_g1,0
TRINITY_DN298143_c0_g1,0
TRINITY_DN314839_c0_g3,0
TRINITY_DN292320_c0_g3,0
TRINITY_DN293474_c0_g2,0
TRINITY_DN296719_c0_g2,0
TRINITY_DN271258_c0_g1,0
TRINITY_DN299299_c0_g1,0
TRINITY_DN311498_c1_g1,0
TRINITY_DN48074_c0_g1,0
TRINITY_DN226617_c0_g1,0
TRINITY_DN298815_c0_g1,0
TRINITY_DN256269_c0_g1,0
TRINITY_DN271643_c0_g1,0
TRINITY_DN227315_c0_g1,0
TRINITY_DN314164_c0_g2,0
TRINITY_DN316288_c0_g1,0
TRINITY_DN277064_c0_g1,0
TRINITY_DN31461_c0_g1,0
TRINITY_DN292367_c0_g1,0
TRINITY_DN292369_c0_g1,0
TRINITY_DN255906_c0_g1,0
TRINITY_DN314152_c5_g1,0
TRINITY_DN278342_c0_g1,0
TRINITY_DN317260_c4_g4,0
TRINITY_DN299634_c0_g1,0
TRINITY_DN299298_c0_g1,0
TRINITY_DN298803_c0_g1,0
TRINITY_DN295216_c0_g3,0
TRINITY_DN115924_c0_g1,0
TRINITY_DN105100_c0_g1,0
TRINITY_DN317245_c1_g1,0
TRINITY_DN276565_c0_g1,0
TRINITY_DN299049_c2_g4,0
TRINITY_DN274574_c0_g1,0
TRINITY_DN663178_c0_g1,0
TRINITY_DN294146_c1_g2,0
TRINITY_DN293484_c0_g3,0
TRINITY_DN250512_c0_g1,0
TRINITY_DN102051_c0_g1,0
